InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,Doubles,Triples,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,TotalPlayerAwards,LastYearPlayed,ID
FALSE,FALSE,Bill Cunningham,4,945,113,270,39,12,9,112,17,0.285714285714286,0.380952380952381,0,0,0,0,0,360,0,1924,1181
FALSE,TRUE,Jake Daubert,15,7673,1117,2326,250,165,56,722,251,0.303140883617881,0.400625570181155,0,1,0,0,0,3074,13,1924,1182
FALSE,FALSE,Wally Dashiell,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1183
FALSE,FALSE,Spoke Emery,1,3,3,2,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0,2,0,1924,1184
FALSE,FALSE,Verdo Elmore,1,17,2,3,3,0,0,0,0,0.176470588235294,0.352941176470588,0,0,0,0,0,6,0,1924,1185
FALSE,FALSE,Carl East,2,7,1,2,1,0,0,2,0,0.285714285714286,0.428571428571429,0,0,0,0,0,3,0,1924,1186
FALSE,FALSE,Frank Ellerbe,6,1453,179,389,58,22,4,152,12,0.267721954576738,0.346180316586373,0,0,0,0,0,503,0,1924,1187
FALSE,FALSE,Allen Elliott,2,182,21,44,8,2,2,29,3,0.241758241758242,0.340659340659341,0,0,0,0,0,62,0,1924,1188
FALSE,FALSE,Pat Duncan,7,2695,361,827,137,50,23,374,55,0.306864564007421,0.420408163265306,0,0,0,0,0,1133,0,1924,1189
FALSE,FALSE,Joe Connolly,4,168,32,45,12,2,3,32,2,0.267857142857143,0.416666666666667,0,0,0,0,0,70,0,1924,1190
FALSE,FALSE,Verne Clemons,7,1271,78,364,56,11,5,140,6,0.286388670338316,0.359559402045633,0,0,0,0,0,457,0,1924,1191
FALSE,FALSE,Hooks Cotter,2,311,39,82,17,4,4,33,3,0.263665594855305,0.382636655948553,0,0,0,0,0,119,0,1924,1192
FALSE,FALSE,Buddy Crump,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1924,1193
FALSE,TRUE,Walton Cruise,10,2321,293,644,83,39,30,272,49,0.277466609220164,0.385609651012495,0,0,0,0,0,895,0,1924,1194
FALSE,FALSE,John Chapman,1,71,7,20,4,1,0,7,0,0.28169014084507,0.366197183098592,0,0,0,0,0,26,0,1924,1195
FALSE,FALSE,Sumpter Clarke,3,110,17,25,6,1,0,11,0,0.227272727272727,0.3,0,0,0,0,0,33,0,1924,1196
FALSE,FALSE,Joe Burns,1,19,1,2,0,0,0,0,0,0.105263157894737,0.105263157894737,0,0,0,0,0,2,0,1924,1197
FALSE,FALSE,Pat Burke,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1924,1198
FALSE,FALSE,Frank Brower,5,1297,206,371,74,20,30,205,17,0.286044718581342,0.443330763299923,0,0,0,0,0,575,0,1924,1199
FALSE,FALSE,Jack Blott,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1200
FALSE,FALSE,Bill Black,1,5,0,1,0,0,0,0,0,0.2,0.2,0,0,0,0,0,1,0,1924,1201
FALSE,FALSE,Joe Bratcher,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1202
FALSE,FALSE,Eppie Barnes,2,7,0,1,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,1,0,1924,1203
FALSE,FALSE,Gene Bailey,5,634,95,156,16,7,2,52,13,0.246056782334385,0.302839116719243,0,0,0,0,0,192,0,1924,1204
FALSE,FALSE,Jim Begley,1,5,1,1,0,0,0,0,0,0.2,0.2,0,0,0,0,0,1,0,1924,1205
FALSE,FALSE,Eddie Ainsmith,15,3048,299,707,108,54,22,317,86,0.231955380577428,0.324475065616798,0,0,0,0,0,989,1,1924,1206
FALSE,FALSE,Cliff Knox,1,18,1,4,0,0,0,2,0,0.222222222222222,0.222222222222222,0,0,0,0,0,4,0,1924,1207
FALSE,FALSE,John Kelleher,6,703,81,206,29,8,10,89,9,0.29302987197724,0.399715504978663,0,0,0,0,0,281,0,1924,1208
FALSE,FALSE,Hunter Lane,1,15,0,1,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0,0,0,0,0,1,0,1924,1209
FALSE,FALSE,Doc Lavan,12,3891,338,954,134,45,7,377,71,0.245181187355436,0.308147005911077,0,0,0,0,0,1199,0,1924,1210
FALSE,FALSE,Wade Lefler,1,9,0,5,3,0,0,4,0,0.555555555555556,0.888888888888889,0,0,0,0,0,8,0,1924,1211
FALSE,FALSE,Shags Horan,1,31,4,9,1,0,0,7,0,0.290322580645161,0.32258064516129,0,0,0,0,0,10,0,1924,1212
FALSE,FALSE,Charlie Hollocher,7,2936,411,894,145,35,14,241,99,0.30449591280654,0.392029972752044,0,0,0,0,0,1151,4,1924,1213
FALSE,FALSE,Ed Hock,3,10,7,1,0,0,0,0,0,0.1,0.1,0,0,0,0,0,1,0,1924,1214
FALSE,FALSE,Kenny Hogan,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1215
FALSE,FALSE,Binky Jones,1,37,0,4,1,0,0,2,0,0.108108108108108,0.135135135135135,0,0,0,0,0,5,0,1924,1216
FALSE,FALSE,Fred Johnston,1,4,1,1,0,0,0,0,0,0.25,0.25,0,0,0,0,0,1,0,1924,1217
FALSE,FALSE,Ray French,3,187,29,36,6,1,0,19,3,0.192513368983957,0.235294117647059,0,0,0,0,0,44,0,1924,1218
FALSE,FALSE,Chick Gagnon,2,9,3,2,0,0,0,1,0,0.222222222222222,0.222222222222222,0,0,0,0,0,2,0,1924,1219
FALSE,FALSE,Larry Gardner,17,6688,867,1931,301,129,27,934,165,0.288726076555024,0.38441985645933,0,0,0,0,0,2571,5,1924,1220
FALSE,FALSE,Charlie Gibson,1,15,1,2,0,0,0,1,0,0.133333333333333,0.133333333333333,0,0,0,0,0,2,0,1924,1221
FALSE,FALSE,Fritz Henrich,1,90,4,19,4,0,0,4,0,0.211111111111111,0.255555555555556,0,0,0,0,0,23,0,1924,1222
FALSE,FALSE,Al Hermann,2,94,2,22,4,0,0,11,3,0.234042553191489,0.276595744680851,0,0,0,0,0,26,0,1924,1223
FALSE,FALSE,Bert Griffith,3,581,69,174,30,12,4,72,6,0.299483648881239,0.413080895008606,0,0,0,0,0,240,0,1924,1224
FALSE,FALSE,Joe Green,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1225
FALSE,FALSE,Andy Woehr,2,193,14,47,6,5,0,20,2,0.243523316062176,0.326424870466321,0,0,0,0,0,63,0,1924,1226
FALSE,FALSE,Kettle Wirts,4,86,9,14,2,0,1,8,1,0.162790697674419,0.22093023255814,0,0,0,0,0,19,0,1924,1227
FALSE,FALSE,Joe Wyatt,1,12,1,2,0,0,0,1,0,0.166666666666667,0.166666666666667,0,0,0,0,0,2,0,1924,1228
FALSE,FALSE,Otto Vogel,2,253,38,63,11,3,2,30,6,0.24901185770751,0.339920948616601,0,0,0,0,0,86,0,1924,1229
FALSE,FALSE,Paul Strand,4,219,20,49,11,4,0,18,3,0.223744292237443,0.310502283105023,0,0,0,0,0,68,0,1924,1230
FALSE,FALSE,Amos Strunk,17,4999,696,1418,213,96,15,530,185,0.283656731346269,0.373674734946989,0,0,0,0,0,1868,0,1924,1231
FALSE,FALSE,Tommy Taylor,1,73,11,19,3,1,0,10,2,0.26027397260274,0.328767123287671,0,0,0,0,0,24,0,1924,1232
FALSE,FALSE,Ed Sherling,1,2,2,1,1,0,0,0,0,0.5,1,0,0,0,0,0,2,0,1924,1233
FALSE,FALSE,Chick Shorten,8,1345,161,370,51,20,3,134,12,0.275092936802974,0.349442379182156,0,0,0,0,0,470,0,1924,1234
FALSE,FALSE,Ray Shepardson,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1235
FALSE,FALSE,Marty Shay,2,75,4,18,3,1,0,2,2,0.24,0.306666666666667,0,0,0,0,0,23,0,1924,1236
FALSE,FALSE,Syl Simon,2,33,5,8,1,1,0,6,0,0.242424242424242,0.333333333333333,0,0,0,0,0,11,0,1924,1237
FALSE,FALSE,Carr Smith,2,19,1,3,1,0,0,1,0,0.157894736842105,0.210526315789474,0,0,0,0,0,4,0,1924,1238
FALSE,FALSE,Frank Naleway,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1239
FALSE,FALSE,Charlie Niebergall,3,92,9,21,7,0,0,8,0,0.228260869565217,0.304347826086957,0,0,0,0,0,28,0,1924,1240
FALSE,FALSE,Greasy Neale,8,2661,319,688,71,50,8,200,139,0.258549417512213,0.331830139045472,0,0,0,0,0,883,0,1924,1241
FALSE,FALSE,Ralph Miller,3,557,48,138,24,1,3,54,6,0.247755834829443,0.310592459605027,0,0,0,0,0,173,0,1924,1242
FALSE,FALSE,Bill Mizeur,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1243
FALSE,FALSE,Hervey McClellan,6,1162,130,257,54,8,4,98,23,0.221170395869191,0.291738382099828,0,0,0,0,0,339,0,1924,1244
FALSE,FALSE,Gus Sandberg,2,69,2,12,1,0,0,4,0,0.173913043478261,0.188405797101449,0,0,0,0,0,13,0,1924,1245
FALSE,FALSE,Jimmy O'Connell,2,356,66,96,13,4,8,57,9,0.269662921348315,0.396067415730337,0,0,0,0,0,141,0,1924,1246
FALSE,FALSE,Ivy Olson,14,6111,730,1575,191,69,13,446,156,0.257731958762887,0.317951235477009,0,0,0,0,0,1943,0,1924,1247
FALSE,FALSE,Frank Parkinson,4,1311,157,335,57,8,24,149,9,0.255530129672006,0.366132723112128,0,0,0,0,0,480,0,1924,1248
FALSE,FALSE,Del Pratt,13,6826,856,1996,392,117,43,970,247,0.292411368297685,0.403017872839144,0,0,0,0,0,2751,0,1924,1249
FALSE,FALSE,Ray Powell,9,3324,467,890,117,67,35,276,51,0.267749699157641,0.374849578820698,0,0,0,0,0,1246,0,1924,1250
FALSE,FALSE,Heinie Odom,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1925,1251
FALSE,FALSE,Tony Rego,2,91,10,26,3,1,0,8,0,0.285714285714286,0.340659340659341,0,0,0,0,0,31,0,1925,1252
FALSE,FALSE,Ike McAuley,5,179,14,44,8,2,0,13,1,0.245810055865922,0.312849162011173,0,0,0,0,0,56,0,1925,1253
FALSE,FALSE,Wid Matthews,3,663,79,188,21,10,1,39,19,0.283559577677225,0.349924585218703,0,0,0,0,0,232,0,1925,1254
FALSE,FALSE,Frank McCrea,1,5,1,1,0,0,0,0,0,0.2,0.2,0,0,0,0,0,1,0,1925,1255
FALSE,FALSE,Frank McGee,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1256
FALSE,FALSE,Mike McNally,10,1078,169,257,16,6,1,85,40,0.238404452690167,0.267161410018553,0,0,0,0,0,288,0,1925,1257
FALSE,FALSE,Joe Lucey,2,18,0,2,0,0,0,0,0,0.111111111111111,0.111111111111111,0,0,0,0,0,2,0,1925,1258
FALSE,FALSE,Roy Luebbe,1,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1925,1259
FALSE,FALSE,Jule Mallonee,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1260
FALSE,FALSE,Johnny Mitchell,5,1175,152,288,38,8,2,63,14,0.245106382978723,0.296170212765957,0,0,0,0,0,348,0,1925,1261
FALSE,TRUE,Hack Miller,6,1200,164,387,65,11,38,205,10,0.3225,0.49,0,0,0,0,0,588,0,1925,1262
FALSE,FALSE,Benny Meyer,4,1041,146,276,29,17,7,84,46,0.265129682997118,0.345821325648415,0,0,0,0,0,360,0,1925,1263
FALSE,FALSE,Lenny Metz,3,58,6,10,0,0,0,4,0,0.172413793103448,0.172413793103448,0,0,0,0,0,10,0,1925,1264
FALSE,FALSE,Al Niehaus,1,211,23,58,18,2,0,21,1,0.274881516587678,0.37914691943128,0,0,0,0,0,80,0,1925,1265
FALSE,FALSE,Hi Myers,14,4910,555,1380,179,100,32,559,107,0.281059063136456,0.377800407331976,0,0,0,0,0,1855,1,1925,1266
FALSE,FALSE,Elmer Smith,10,3195,469,881,181,62,70,541,54,0.275743348982786,0.436932707355243,0,0,0,0,0,1396,0,1925,1267
FALSE,FALSE,Red Smith,1,14,1,4,0,0,0,1,0,0.285714285714286,0.285714285714286,0,0,0,0,0,4,0,1925,1268
FALSE,FALSE,Ed Sperber,2,61,8,17,2,0,1,12,3,0.278688524590164,0.360655737704918,0,0,0,0,0,22,0,1925,1269
FALSE,FALSE,Gale Staley,1,26,2,11,2,0,0,3,0,0.423076923076923,0.5,0,0,0,0,0,13,0,1925,1270
FALSE,FALSE,Oscar Stanage,14,3503,248,819,123,34,8,321,30,0.233799600342564,0.295175563802455,0,0,0,0,0,1034,2,1925,1271
FALSE,FALSE,Howie Shanks,14,5699,604,1440,211,96,25,620,185,0.252675908054045,0.33655027197754,0,0,0,0,0,1918,0,1925,1272
FALSE,FALSE,Mule Shirley,2,100,14,21,3,2,0,18,0,0.21,0.28,0,0,0,0,0,28,0,1925,1273
FALSE,FALSE,Ralph Shinners,3,399,60,110,14,4,7,51,11,0.275689223057644,0.383458646616541,0,0,0,0,0,153,0,1925,1274
FALSE,FALSE,Walter Schmidt,10,2411,216,619,63,20,3,234,57,0.256739941932808,0.303193695562007,0,0,0,0,0,731,2,1925,1275
FALSE,FALSE,Joe Schultz,11,1959,235,558,83,19,15,249,35,0.284839203675345,0.369576314446146,0,0,0,0,0,724,0,1925,1276
FALSE,FALSE,Chink Taylor,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1277
FALSE,FALSE,Leo Tankersley,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1278
FALSE,FALSE,Tom Sullivan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1279
FALSE,TRUE,Casey Stengel,14,4288,575,1219,182,89,60,535,131,0.28428171641791,0.410214552238806,0,0,0,0,0,1759,0,1925,1280
FALSE,FALSE,Tex Vache,1,252,41,79,15,7,3,48,2,0.313492063492063,0.464285714285714,0,0,0,0,0,117,0,1925,1281
FALSE,FALSE,Cotton Tierney,6,2299,266,681,119,30,31,331,28,0.296215745976512,0.414528055676381,0,0,0,0,0,953,0,1925,1282
FALSE,TRUE,Bobby Veach,14,6656,953,2063,393,147,64,1166,195,0.309945913461538,0.442007211538462,0,0,0,0,0,2942,0,1925,1283
FALSE,FALSE,Roxy Walters,11,1426,119,317,41,6,0,116,13,0.222300140252454,0.259467040673212,0,0,0,0,0,370,0,1925,1284
FALSE,FALSE,Frank Walker,5,407,38,87,16,5,3,41,5,0.213759213759214,0.2997542997543,0,0,0,0,0,122,0,1925,1285
FALSE,FALSE,Butch Weis,4,341,39,92,14,4,2,50,6,0.269794721407625,0.351906158357771,0,0,0,0,0,120,0,1925,1286
FALSE,FALSE,Herb Welch,1,38,2,11,0,1,0,2,0,0.289473684210526,0.342105263157895,0,0,0,0,0,13,0,1925,1287
FALSE,FALSE,Tommy Griffith,13,4947,589,1383,208,72,52,619,70,0.279563371740449,0.382251869820093,0,0,0,0,0,1891,0,1925,1288
FALSE,FALSE,Denver Grigsby,3,620,86,179,28,4,3,73,12,0.288709677419355,0.361290322580645,0,0,0,0,0,224,0,1925,1289
FALSE,FALSE,Turkey Gross,1,32,2,3,0,1,0,2,0,0.09375,0.15625,0,0,0,0,0,5,0,1925,1290
FALSE,FALSE,Andy Harrington,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1291
FALSE,FALSE,Chicken Hawks,2,393,68,124,17,8,7,60,3,0.315521628498728,0.452926208651399,0,0,0,0,0,178,0,1925,1292
FALSE,FALSE,Max Flack,12,5252,783,1461,212,72,35,391,200,0.278179741051028,0.365955826351866,0,0,0,0,0,1922,0,1925,1293
FALSE,FALSE,Homer Ezzell,3,742,106,196,20,8,0,61,25,0.264150943396226,0.31266846361186,0,0,0,0,0,232,0,1925,1294
FALSE,FALSE,Joe Evans,11,2043,306,529,71,31,3,210,67,0.258932941752325,0.32843857072932,0,0,0,0,0,671,0,1925,1295
FALSE,FALSE,Ernie Johnson,10,2619,372,697,91,36,19,256,114,0.266132111492936,0.350133638793433,0,0,0,0,0,917,0,1925,1296
FALSE,FALSE,Bob Jones,9,2990,399,791,120,38,7,316,49,0.264548494983278,0.337123745819398,0,0,0,0,0,1008,0,1925,1297
FALSE,FALSE,John Kane,1,56,6,10,1,0,0,3,0,0.178571428571429,0.196428571428571,0,0,0,0,0,11,0,1925,1298
FALSE,FALSE,Teddy Kearns,3,19,0,5,0,1,0,1,0,0.263157894736842,0.368421052631579,0,0,0,0,0,7,0,1925,1299
FALSE,FALSE,Red Holt,1,88,13,24,7,0,1,8,0,0.272727272727273,0.386363636363636,0,0,0,0,0,34,0,1925,1300
FALSE,FALSE,Abie Hood,1,21,2,6,2,0,1,2,0,0.285714285714286,0.523809523809524,0,0,0,0,0,11,0,1925,1301
FALSE,FALSE,Walter Holke,11,4456,464,1278,153,58,24,487,81,0.286804308797127,0.363330341113106,0,0,0,0,0,1619,0,1925,1302
FALSE,TRUE,Harry Hooper,17,8785,1429,2466,389,160,75,817,375,0.280705748434832,0.387023335230507,0,0,0,0,0,3400,1,1925,1303
FALSE,FALSE,Carl Husta,1,22,2,3,0,0,0,2,0,0.136363636363636,0.136363636363636,0,0,0,0,0,3,0,1925,1304
FALSE,FALSE,Roy Hutson,1,8,1,4,0,0,0,1,0,0.5,0.5,0,0,0,0,0,4,0,1925,1305
FALSE,FALSE,Nemo Leibold,13,4167,638,1109,145,49,3,284,134,0.266138708903288,0.326613870890329,0,0,0,0,0,1361,0,1925,1306
FALSE,FALSE,Dick Loftus,2,212,34,53,12,0,0,21,3,0.25,0.306603773584906,0,0,0,0,0,65,0,1925,1307
FALSE,FALSE,Mel Kerr,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1308
FALSE,FALSE,Hod Kibbie,1,41,5,11,2,0,0,2,0,0.268292682926829,0.317073170731707,0,0,0,0,0,13,0,1925,1309
FALSE,FALSE,Ollie Klee,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1310
FALSE,FALSE,Joe Klugmann,4,187,22,47,11,3,0,17,3,0.251336898395722,0.342245989304813,0,0,0,0,0,64,0,1925,1311
FALSE,FALSE,Pip Koehler,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1312
FALSE,FALSE,Ernie Krueger,8,836,87,220,33,14,11,93,12,0.263157894736842,0.375598086124402,0,0,0,0,0,314,0,1925,1313
FALSE,FALSE,Maurice Archdeacon,3,384,84,128,14,4,0,29,13,0.333333333333333,0.390625,0,0,0,0,0,150,0,1925,1314
FALSE,FALSE,Gene Bedford,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1315
FALSE,FALSE,Bill Bagwell,2,143,12,42,6,3,2,20,0,0.293706293706294,0.41958041958042,0,0,0,0,0,60,0,1925,1316
FALSE,FALSE,Frank Bruggy,5,620,53,172,27,2,6,52,12,0.27741935483871,0.356451612903226,0,0,0,0,0,221,0,1925,1317
FALSE,TRUE,George Burns,15,7241,1188,2077,362,108,41,611,383,0.286838834415136,0.383648667311145,0,0,0,0,0,2778,4,1925,1318
FALSE,FALSE,Ike Caveney,4,1577,173,410,61,24,13,196,15,0.25998731769182,0.353836398224477,0,0,0,0,0,558,0,1925,1319
FALSE,FALSE,Dee Cousineau,3,4,1,2,0,0,0,2,0,0.5,0.5,0,0,0,0,0,2,0,1925,1320
FALSE,TRUE,Shano Collins,16,6390,747,1687,310,133,22,709,225,0.264006259780908,0.364475743348983,0,0,0,0,0,2329,0,1925,1321
FALSE,FALSE,Bud Connolly,1,107,12,28,7,1,0,21,0,0.261682242990654,0.345794392523364,0,0,0,0,0,37,0,1925,1322
FALSE,FALSE,George Durning,1,14,3,5,0,0,0,1,0,0.357142857142857,0.357142857142857,0,0,0,0,0,5,0,1925,1323
FALSE,FALSE,Astyanax Douglass,2,24,2,4,0,0,0,1,0,0.166666666666667,0.166666666666667,0,0,0,0,0,4,0,1925,1324
FALSE,FALSE,Roy Elsh,3,404,55,106,17,3,0,39,24,0.262376237623762,0.319306930693069,0,0,0,0,0,129,0,1925,1325
FALSE,TRUE,Jewel Ens,4,186,25,54,8,4,1,24,5,0.290322580645161,0.39247311827957,0,0,0,0,0,73,0,1925,1326
FALSE,FALSE,Ike Davis,3,609,110,143,32,10,0,65,19,0.234811165845649,0.320197044334975,0,0,0,0,0,195,0,1925,1327
FALSE,FALSE,Mickey Devine,3,53,7,12,4,0,0,4,1,0.226415094339623,0.30188679245283,0,0,0,0,0,16,0,1925,1328
FALSE,FALSE,Chick Davies,4,202,24,39,8,4,0,17,3,0.193069306930693,0.272277227722772,0,0,0,0,0,55,0,1926,1329
FALSE,FALSE,Russ Ennis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1330
FALSE,FALSE,Frank Emmer,2,313,30,57,10,7,0,20,2,0.182108626198083,0.258785942492013,0,0,0,0,0,81,0,1926,1331
FALSE,FALSE,Snooks Dowd,2,26,4,3,0,0,0,6,2,0.115384615384615,0.115384615384615,0,0,0,0,0,3,0,1926,1332
FALSE,FALSE,Lee Dunham,1,4,0,1,0,0,0,1,0,0.25,0.25,0,0,0,0,0,1,0,1926,1333
FALSE,FALSE,Joe Connell,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1334
FALSE,FALSE,Ed Clough,3,19,0,2,0,0,0,1,0,0.105263157894737,0.105263157894737,0,0,0,0,0,2,0,1926,1335
FALSE,FALSE,Pete Cote,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1336
FALSE,FALSE,Dick Cox,2,832,121,261,40,14,8,109,10,0.313701923076923,0.424278846153846,0,0,0,0,0,353,0,1926,1337
FALSE,FALSE,Ed Cotter,1,26,3,8,0,1,0,1,1,0.307692307692308,0.384615384615385,0,0,0,0,0,10,0,1926,1338
FALSE,FALSE,Howie Carter,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1339
FALSE,FALSE,Roy Carlyle,2,494,61,157,31,6,9,76,1,0.317813765182186,0.459514170040486,0,0,0,0,0,227,0,1926,1340
FALSE,FALSE,Blackie Carter,2,21,4,4,1,0,1,1,0,0.19047619047619,0.380952380952381,0,0,0,0,0,8,0,1926,1341
FALSE,FALSE,Moose Clabaugh,1,14,2,1,1,0,0,1,0,0.0714285714285714,0.142857142857143,0,0,0,0,0,2,0,1926,1342
FALSE,FALSE,Joe Buskey,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1343
FALSE,FALSE,Les Burke,4,506,73,131,17,7,0,47,7,0.258893280632411,0.320158102766798,0,0,0,0,0,162,0,1926,1344
FALSE,FALSE,Mandy Brooks,2,397,62,107,26,7,15,78,10,0.269521410579345,0.483627204030227,0,0,0,0,0,192,0,1926,1345
FALSE,FALSE,Jim Boyle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1346
FALSE,FALSE,John Bischoff,2,271,20,71,20,3,1,35,2,0.261992619926199,0.3690036900369,0,0,0,0,0,100,0,1926,1347
FALSE,TRUE,Carson Bigbee,11,4192,629,1205,139,75,17,324,182,0.287452290076336,0.368559160305344,0,0,0,0,0,1545,2,1926,1348
FALSE,FALSE,Sam Bohne,7,2315,309,605,87,45,16,228,75,0.26133909287257,0.3585313174946,0,0,0,0,0,830,0,1926,1349
FALSE,FALSE,Honey Barnes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1350
FALSE,FALSE,Guy Lacy,1,24,2,4,0,0,1,2,0,0.166666666666667,0.291666666666667,0,0,0,0,0,7,0,1926,1351
FALSE,FALSE,Ray Knode,4,207,32,55,7,1,2,23,6,0.265700483091787,0.338164251207729,0,0,0,0,0,70,0,1926,1352
FALSE,FALSE,Wally Kimmick,6,345,39,90,9,5,1,31,4,0.260869565217391,0.32463768115942,0,0,0,0,0,112,0,1926,1353
FALSE,FALSE,Cliff Lee,8,1583,216,475,87,28,38,216,14,0.300063171193936,0.462413139608339,0,0,0,0,0,732,0,1926,1354
FALSE,FALSE,Dud Lee,5,732,80,163,20,9,0,60,12,0.222677595628415,0.274590163934426,0,0,0,0,0,201,0,1926,1355
FALSE,FALSE,Bobby LaMotte,5,693,99,175,34,9,3,85,11,0.252525252525253,0.340548340548341,0,0,0,0,0,236,0,1926,1356
FALSE,FALSE,Clarence Huber,4,854,95,225,47,13,6,93,12,0.263466042154567,0.370023419203747,0,0,0,0,0,316,0,1926,1357
FALSE,FALSE,Jimmy Hudgens,3,39,4,11,3,1,0,1,0,0.282051282051282,0.41025641025641,0,0,0,0,0,16,0,1926,1358
FALSE,FALSE,Chick Keating,4,45,4,4,1,1,0,0,1,0.0888888888888889,0.155555555555556,0,0,0,0,0,7,0,1926,1359
FALSE,FALSE,Jimmy Johnston,13,5070,754,1493,185,75,22,410,169,0.294477317554241,0.373570019723866,0,0,0,0,0,1894,0,1926,1360
FALSE,FALSE,Howard Fitzgerald,3,140,15,36,3,0,0,14,2,0.257142857142857,0.278571428571429,0,0,0,0,0,39,0,1926,1361
FALSE,FALSE,Paul Florence,1,188,19,43,4,3,2,14,2,0.228723404255319,0.313829787234043,0,0,0,0,0,59,0,1926,1362
FALSE,FALSE,Boob Fowler,4,175,30,57,7,2,1,18,3,0.325714285714286,0.405714285714286,0,0,0,0,0,71,0,1926,1363
FALSE,FALSE,Chappie Geygan,3,103,7,26,5,2,0,4,0,0.252427184466019,0.339805825242718,0,0,0,0,0,35,0,1926,1364
FALSE,FALSE,Mike Herrera,2,276,22,76,14,1,0,27,1,0.27536231884058,0.333333333333333,0,0,0,0,0,92,0,1926,1365
FALSE,FALSE,Ray Grimes,6,1537,269,505,101,25,27,263,21,0.328562134027326,0.479505530253741,0,0,0,0,0,737,0,1926,1366
FALSE,FALSE,Tom Gulley,3,58,10,12,4,2,0,9,0,0.206896551724138,0.344827586206897,0,0,0,0,0,20,0,1926,1367
FALSE,FALSE,Joe Graves,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1368
FALSE,FALSE,Lew Wendell,5,100,3,18,2,1,0,10,0,0.18,0.22,0,0,0,0,0,22,0,1926,1369
FALSE,TRUE,Bill Wambsganss,13,5237,710,1359,215,59,7,520,140,0.259499713576475,0.327095665457323,0,0,0,0,0,1713,0,1926,1370
FALSE,FALSE,Bill Warwick,3,56,8,17,1,2,1,8,0,0.303571428571429,0.446428571428571,0,0,0,0,0,25,0,1926,1371
FALSE,FALSE,Ernie Vick,4,112,12,26,7,1,0,7,0,0.232142857142857,0.3125,0,0,0,0,0,35,0,1926,1372
FALSE,TRUE,Ross Youngs,10,4627,812,1491,236,93,42,592,153,0.322239031770045,0.440674303004106,0,0,0,0,0,2039,5,1926,1373
FALSE,TRUE,Whitey Witt,10,4171,632,1195,144,62,18,302,78,0.286502037880604,0.363701750179813,0,0,0,0,0,1517,0,1926,1374
FALSE,FALSE,Sid Womack,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1926,1375
FALSE,FALSE,George Stutz,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,1376
FALSE,FALSE,Milt Stock,14,6249,839,1806,270,58,22,696,155,0.28900624099856,0.361337814050248,0,0,0,0,0,2258,2,1926,1377
